"","V1","V2"
"6084",43.75,-70.2094240837696
"6085",45,-70.2094240837696
"6086",46.25,-70.2094240837696
"6087",47.5,-70.2094240837696
"6088",48.75,-70.2094240837696
"6089",50,-70.2094240837696
"6090",51.25,-70.2094240837696
"6091",52.5,-70.2094240837696
"6092",53.75,-70.2094240837696
"6093",55,-70.2094240837696
"6094",56.25,-70.2094240837696
"6095",57.5,-70.2094240837696
"6096",58.75,-70.2094240837696
"6097",60,-70.2094240837696
"6098",61.25,-70.2094240837696
"6099",62.5,-70.2094240837696
"6100",63.75,-70.2094240837696
"6101",65,-70.2094240837696
"6102",66.25,-70.2094240837696
"6103",67.5,-70.2094240837696
"6104",68.75,-70.2094240837696
"6105",70,-70.2094240837696
"6106",71.25,-70.2094240837696
"6107",72.5,-70.2094240837696
"6108",73.75,-70.2094240837696
"6109",75,-70.2094240837696
"6110",76.25,-70.2094240837696
"6111",77.5,-70.2094240837696
"6112",78.75,-70.2094240837696
"6113",80,-70.2094240837696
"6114",81.25,-70.2094240837696
"6115",82.5,-70.2094240837696
"6116",83.75,-70.2094240837696
"6117",85,-70.2094240837696
"6118",86.25,-70.2094240837696
"6119",87.5,-70.2094240837696
"6120",88.75,-70.2094240837696
"6121",90,-70.2094240837696
"6122",91.25,-70.2094240837696
"6123",92.5,-70.2094240837696
"6124",93.75,-70.2094240837696
"6125",95,-70.2094240837696
"6126",96.25,-70.2094240837696
"6127",97.5,-70.2094240837696
"6128",98.75,-70.2094240837696
"6129",100,-70.2094240837696
"6130",101.25,-70.2094240837696
"6131",102.5,-70.2094240837696
"6132",103.75,-70.2094240837696
"6133",105,-70.2094240837696
"6134",106.25,-70.2094240837696
"6135",107.5,-70.2094240837696
"6136",108.75,-70.2094240837696
"6137",110,-70.2094240837696
"6138",111.25,-70.2094240837696
"6139",112.5,-70.2094240837696
"6140",113.75,-70.2094240837696
"6141",115,-70.2094240837696
"6142",116.25,-70.2094240837696
"6143",117.5,-70.2094240837696
"6144",118.75,-70.2094240837696
"6145",120,-70.2094240837696
"6146",121.25,-70.2094240837696
"6147",122.5,-70.2094240837696
"6148",123.75,-70.2094240837696
"6149",125,-70.2094240837696
"6150",126.25,-70.2094240837696
"6151",127.5,-70.2094240837696
"6152",128.75,-70.2094240837696
"6153",130,-70.2094240837696
"6154",131.25,-70.2094240837696
"6155",132.5,-70.2094240837696
"6156",133.75,-70.2094240837696
"6157",135,-70.2094240837696
"6158",136.25,-70.2094240837696
"6159",137.5,-70.2094240837696
"6160",138.75,-70.2094240837696
"6161",140,-70.2094240837696
"6162",141.25,-70.2094240837696
"6163",142.5,-70.2094240837696
"6164",143.75,-70.2094240837696
"6165",145,-70.2094240837696
"6166",146.25,-70.2094240837696
"6167",147.5,-70.2094240837696
"6168",148.75,-70.2094240837696
"6169",150,-70.2094240837696
"6170",151.25,-70.2094240837696
"6171",152.5,-70.2094240837696
"6172",153.75,-70.2094240837696
"6173",155,-70.2094240837696
"6174",156.25,-70.2094240837696
"6175",157.5,-70.2094240837696
"6176",158.75,-70.2094240837696
"6177",160,-70.2094240837696
"6178",161.25,-70.2094240837696
"6179",162.5,-70.2094240837696
"6180",163.75,-70.2094240837696
"6181",165,-70.2094240837696
"6182",166.25,-70.2094240837696
"6183",167.5,-70.2094240837696
"6184",168.75,-70.2094240837696
"6185",170,-70.2094240837696
"6186",171.25,-70.2094240837696
"6187",172.5,-70.2094240837696
"6188",173.75,-70.2094240837696
"6189",175,-70.2094240837696
"6190",176.25,-70.2094240837696
"6191",177.5,-70.2094240837696
"6192",178.75,-70.2094240837696
"6193",180,-70.2094240837696
"6194",181.25,-70.2094240837696
"6195",182.5,-70.2094240837696
"6196",183.75,-70.2094240837696
"6197",185,-70.2094240837696
"6198",186.25,-70.2094240837696
"6199",187.5,-70.2094240837696
"6200",188.75,-70.2094240837696
"6201",190,-70.2094240837696
"6202",191.25,-70.2094240837696
"6203",192.5,-70.2094240837696
"6204",193.75,-70.2094240837696
"6205",195,-70.2094240837696
"6206",196.25,-70.2094240837696
"6207",197.5,-70.2094240837696
"6208",198.75,-70.2094240837696
"6209",200,-70.2094240837696
"6210",201.25,-70.2094240837696
"6211",202.5,-70.2094240837696
"6212",203.75,-70.2094240837696
"6213",205,-70.2094240837696
"6214",206.25,-70.2094240837696
"6215",207.5,-70.2094240837696
"6216",208.75,-70.2094240837696
"6217",210,-70.2094240837696
"6218",211.25,-70.2094240837696
"6219",212.5,-70.2094240837696
"6220",213.75,-70.2094240837696
"6221",215,-70.2094240837696
"6222",216.25,-70.2094240837696
"6223",217.5,-70.2094240837696
"6224",218.75,-70.2094240837696
"6225",220,-70.2094240837696
"6226",221.25,-70.2094240837696
"6227",222.5,-70.2094240837696
"6228",223.75,-70.2094240837696
"6229",225,-70.2094240837696
"6230",226.25,-70.2094240837696
"6231",227.5,-70.2094240837696
"6232",228.75,-70.2094240837696
"6233",230,-70.2094240837696
"6234",231.25,-70.2094240837696
"6235",232.5,-70.2094240837696
"6236",233.75,-70.2094240837696
"6237",235,-70.2094240837696
"6238",236.25,-70.2094240837696
"6239",237.5,-70.2094240837696
"6240",238.75,-70.2094240837696
"6241",240,-70.2094240837696
"6242",241.25,-70.2094240837696
"6243",242.5,-70.2094240837696
"6244",243.75,-70.2094240837696
"6245",245,-70.2094240837696
"6246",246.25,-70.2094240837696
"6247",247.5,-70.2094240837696
"6248",248.75,-70.2094240837696
"6249",250,-70.2094240837696
"6250",251.25,-70.2094240837696
"6251",252.5,-70.2094240837696
"6252",253.75,-70.2094240837696
"6253",255,-70.2094240837696
"6254",256.25,-70.2094240837696
"6255",257.5,-70.2094240837696
"6256",258.75,-70.2094240837696
"6257",260,-70.2094240837696
"6258",261.25,-70.2094240837696
"6259",262.5,-70.2094240837696
"6260",263.75,-70.2094240837696
"6261",265,-70.2094240837696
"6262",266.25,-70.2094240837696
"6263",267.5,-70.2094240837696
"6264",268.75,-70.2094240837696
"6265",270,-70.2094240837696
"6266",271.25,-70.2094240837696
"6267",272.5,-70.2094240837696
"6268",273.75,-70.2094240837696
"6269",275,-70.2094240837696
"6270",276.25,-70.2094240837696
"6271",277.5,-70.2094240837696
"6272",278.75,-70.2094240837696
"6273",280,-70.2094240837696
"6274",281.25,-70.2094240837696
"6275",282.5,-70.2094240837696
"6276",283.75,-70.2094240837696
"6277",285,-70.2094240837696
"6278",286.25,-70.2094240837696
"6279",287.5,-70.2094240837696
"6280",288.75,-70.2094240837696
"6281",290,-70.2094240837696
"6282",291.25,-70.2094240837696
"6283",292.5,-70.2094240837696
"6284",293.75,-70.2094240837696
"6285",295,-70.2094240837696
"6286",296.25,-70.2094240837696
"6287",297.5,-70.2094240837696
"6288",298.75,-70.2094240837696
"6289",300,-70.2094240837696
"6290",301.25,-70.2094240837696
"6291",302.5,-70.2094240837696
"6292",303.75,-70.2094240837696
"6293",305,-70.2094240837696
"6294",306.25,-70.2094240837696
"6295",307.5,-70.2094240837696
"6296",308.75,-70.2094240837696
"6297",310,-70.2094240837696
"6298",311.25,-70.2094240837696
"6299",312.5,-70.2094240837696
"6300",313.75,-70.2094240837696
"6301",315,-70.2094240837696
"6302",316.25,-70.2094240837696
"6303",317.5,-70.2094240837696
"6304",318.75,-70.2094240837696
"6305",320,-70.2094240837696
"6306",321.25,-70.2094240837696
"6307",322.5,-70.2094240837696
"6308",323.75,-70.2094240837696
"6309",325,-70.2094240837696
"6310",326.25,-70.2094240837696
"6311",327.5,-70.2094240837696
"6312",328.75,-70.2094240837696
"6313",330,-70.2094240837696
"6314",331.25,-70.2094240837696
"6315",332.5,-70.2094240837696
"6316",333.75,-70.2094240837696
"6317",335,-70.2094240837696
"6318",336.25,-70.2094240837696
"6319",337.5,-70.2094240837696
"6320",338.75,-70.2094240837696
"6321",340,-70.2094240837696
"6322",341.25,-70.2094240837696
"6323",342.5,-70.2094240837696
"6324",343.75,-70.2094240837696
"6325",345,-70.2094240837696
"6326",346.25,-70.2094240837696
"6327",347.5,-70.2094240837696
"6328",348.75,-70.2094240837696
"6329",350,-70.2094240837696
"6330",351.25,-70.2094240837696
"6331",352.5,-70.2094240837696
"6332",353.75,-70.2094240837696
"6333",355,-70.2094240837696
"6334",356.25,-70.2094240837696
"6335",357.5,-70.2094240837696
"6336",358.75,-70.2094240837696
"6337",0,-69.2670157068063
"6338",1.25,-69.2670157068063
"6339",2.5,-69.2670157068063
"6340",3.75,-69.2670157068063
"6341",5,-69.2670157068063
"6342",6.25,-69.2670157068063
"6343",7.5,-69.2670157068063
"6344",8.75,-69.2670157068063
"6345",10,-69.2670157068063
"6346",11.25,-69.2670157068063
"6347",12.5,-69.2670157068063
"6348",13.75,-69.2670157068063
"6349",15,-69.2670157068063
"6350",16.25,-69.2670157068063
"6351",17.5,-69.2670157068063
"6352",18.75,-69.2670157068063
"6353",20,-69.2670157068063
"6354",21.25,-69.2670157068063
"6355",22.5,-69.2670157068063
"6356",23.75,-69.2670157068063
"6357",25,-69.2670157068063
"6358",26.25,-69.2670157068063
"6359",27.5,-69.2670157068063
"6360",28.75,-69.2670157068063
"6361",30,-69.2670157068063
"6362",31.25,-69.2670157068063
"6363",32.5,-69.2670157068063
"6364",33.75,-69.2670157068063
"6365",35,-69.2670157068063
"6366",36.25,-69.2670157068063
"6367",37.5,-69.2670157068063
"6368",38.75,-69.2670157068063
"6369",40,-69.2670157068063
"6370",41.25,-69.2670157068063
"6371",42.5,-69.2670157068063
"6372",43.75,-69.2670157068063
"6373",45,-69.2670157068063
"6374",46.25,-69.2670157068063
"6375",47.5,-69.2670157068063
"6376",48.75,-69.2670157068063
"6377",50,-69.2670157068063
"6378",51.25,-69.2670157068063
"6379",52.5,-69.2670157068063
"6380",53.75,-69.2670157068063
"6381",55,-69.2670157068063
"6382",56.25,-69.2670157068063
"6383",57.5,-69.2670157068063
"6384",58.75,-69.2670157068063
"6385",60,-69.2670157068063
"6386",61.25,-69.2670157068063
"6387",62.5,-69.2670157068063
"6388",63.75,-69.2670157068063
"6389",65,-69.2670157068063
"6390",66.25,-69.2670157068063
"6391",67.5,-69.2670157068063
"6392",68.75,-69.2670157068063
"6393",70,-69.2670157068063
"6394",71.25,-69.2670157068063
"6395",72.5,-69.2670157068063
"6396",73.75,-69.2670157068063
"6397",75,-69.2670157068063
"6398",76.25,-69.2670157068063
"6399",77.5,-69.2670157068063
"6400",78.75,-69.2670157068063
"6401",80,-69.2670157068063
"6402",81.25,-69.2670157068063
"6403",82.5,-69.2670157068063
"6404",83.75,-69.2670157068063
"6405",85,-69.2670157068063
"6406",86.25,-69.2670157068063
"6407",87.5,-69.2670157068063
"6408",88.75,-69.2670157068063
"6409",90,-69.2670157068063
"6410",91.25,-69.2670157068063
"6411",92.5,-69.2670157068063
"6412",93.75,-69.2670157068063
"6413",95,-69.2670157068063
"6414",96.25,-69.2670157068063
"6415",97.5,-69.2670157068063
"6416",98.75,-69.2670157068063
"6417",100,-69.2670157068063
"6418",101.25,-69.2670157068063
"6419",102.5,-69.2670157068063
"6420",103.75,-69.2670157068063
"6421",105,-69.2670157068063
"6422",106.25,-69.2670157068063
"6423",107.5,-69.2670157068063
"6424",108.75,-69.2670157068063
"6425",110,-69.2670157068063
"6426",111.25,-69.2670157068063
"6427",112.5,-69.2670157068063
"6428",113.75,-69.2670157068063
"6429",115,-69.2670157068063
"6430",116.25,-69.2670157068063
"6431",117.5,-69.2670157068063
"6432",118.75,-69.2670157068063
"6433",120,-69.2670157068063
"6434",121.25,-69.2670157068063
"6435",122.5,-69.2670157068063
"6436",123.75,-69.2670157068063
"6437",125,-69.2670157068063
"6438",126.25,-69.2670157068063
"6439",127.5,-69.2670157068063
"6440",128.75,-69.2670157068063
"6441",130,-69.2670157068063
"6442",131.25,-69.2670157068063
"6443",132.5,-69.2670157068063
"6444",133.75,-69.2670157068063
"6445",135,-69.2670157068063
"6446",136.25,-69.2670157068063
"6447",137.5,-69.2670157068063
"6448",138.75,-69.2670157068063
"6449",140,-69.2670157068063
"6450",141.25,-69.2670157068063
"6451",142.5,-69.2670157068063
"6452",143.75,-69.2670157068063
"6453",145,-69.2670157068063
"6454",146.25,-69.2670157068063
"6455",147.5,-69.2670157068063
"6456",148.75,-69.2670157068063
"6457",150,-69.2670157068063
"6458",151.25,-69.2670157068063
"6459",152.5,-69.2670157068063
"6460",153.75,-69.2670157068063
"6461",155,-69.2670157068063
"6462",156.25,-69.2670157068063
"6463",157.5,-69.2670157068063
"6464",158.75,-69.2670157068063
"6465",160,-69.2670157068063
"6466",161.25,-69.2670157068063
"6467",162.5,-69.2670157068063
"6468",163.75,-69.2670157068063
"6469",165,-69.2670157068063
"6470",166.25,-69.2670157068063
"6471",167.5,-69.2670157068063
"6472",168.75,-69.2670157068063
"6473",170,-69.2670157068063
"6474",171.25,-69.2670157068063
"6475",172.5,-69.2670157068063
"6476",173.75,-69.2670157068063
"6477",175,-69.2670157068063
"6478",176.25,-69.2670157068063
"6479",177.5,-69.2670157068063
"6480",178.75,-69.2670157068063
"6481",180,-69.2670157068063
"6482",181.25,-69.2670157068063
"6483",182.5,-69.2670157068063
"6484",183.75,-69.2670157068063
"6485",185,-69.2670157068063
"6486",186.25,-69.2670157068063
"6487",187.5,-69.2670157068063
"6488",188.75,-69.2670157068063
"6489",190,-69.2670157068063
"6490",191.25,-69.2670157068063
"6491",192.5,-69.2670157068063
"6492",193.75,-69.2670157068063
"6493",195,-69.2670157068063
"6494",196.25,-69.2670157068063
"6495",197.5,-69.2670157068063
"6496",198.75,-69.2670157068063
"6497",200,-69.2670157068063
"6498",201.25,-69.2670157068063
"6499",202.5,-69.2670157068063
"6500",203.75,-69.2670157068063
"6501",205,-69.2670157068063
"6502",206.25,-69.2670157068063
"6503",207.5,-69.2670157068063
"6504",208.75,-69.2670157068063
"6505",210,-69.2670157068063
"6506",211.25,-69.2670157068063
"6507",212.5,-69.2670157068063
"6508",213.75,-69.2670157068063
"6509",215,-69.2670157068063
"6510",216.25,-69.2670157068063
"6511",217.5,-69.2670157068063
"6512",218.75,-69.2670157068063
"6513",220,-69.2670157068063
"6514",221.25,-69.2670157068063
"6515",222.5,-69.2670157068063
"6516",223.75,-69.2670157068063
"6517",225,-69.2670157068063
"6518",226.25,-69.2670157068063
"6519",227.5,-69.2670157068063
"6520",228.75,-69.2670157068063
"6521",230,-69.2670157068063
"6522",231.25,-69.2670157068063
"6523",232.5,-69.2670157068063
"6524",233.75,-69.2670157068063
"6525",235,-69.2670157068063
"6526",236.25,-69.2670157068063
"6527",237.5,-69.2670157068063
"6528",238.75,-69.2670157068063
"6529",240,-69.2670157068063
"6530",241.25,-69.2670157068063
"6531",242.5,-69.2670157068063
"6532",243.75,-69.2670157068063
"6533",245,-69.2670157068063
"6534",246.25,-69.2670157068063
"6535",247.5,-69.2670157068063
"6536",248.75,-69.2670157068063
"6537",250,-69.2670157068063
"6538",251.25,-69.2670157068063
"6539",252.5,-69.2670157068063
"6540",253.75,-69.2670157068063
"6541",255,-69.2670157068063
"6542",256.25,-69.2670157068063
"6543",257.5,-69.2670157068063
"6544",258.75,-69.2670157068063
"6545",260,-69.2670157068063
"6546",261.25,-69.2670157068063
"6547",262.5,-69.2670157068063
"6548",263.75,-69.2670157068063
"6549",265,-69.2670157068063
"6550",266.25,-69.2670157068063
"6551",267.5,-69.2670157068063
"6552",268.75,-69.2670157068063
"6553",270,-69.2670157068063
"6554",271.25,-69.2670157068063
"6555",272.5,-69.2670157068063
"6556",273.75,-69.2670157068063
"6557",275,-69.2670157068063
"6558",276.25,-69.2670157068063
"6559",277.5,-69.2670157068063
"6560",278.75,-69.2670157068063
"6561",280,-69.2670157068063
"6562",281.25,-69.2670157068063
"6563",282.5,-69.2670157068063
"6564",283.75,-69.2670157068063
"6565",285,-69.2670157068063
"6566",286.25,-69.2670157068063
"6567",287.5,-69.2670157068063
"6568",288.75,-69.2670157068063
"6569",290,-69.2670157068063
"6570",291.25,-69.2670157068063
"6571",292.5,-69.2670157068063
"6572",293.75,-69.2670157068063
"6573",295,-69.2670157068063
"6574",296.25,-69.2670157068063
"6575",297.5,-69.2670157068063
"6576",298.75,-69.2670157068063
"6577",300,-69.2670157068063
"6578",301.25,-69.2670157068063
"6579",302.5,-69.2670157068063
"6580",303.75,-69.2670157068063
"6581",305,-69.2670157068063
"6582",306.25,-69.2670157068063
"6583",307.5,-69.2670157068063
"6584",308.75,-69.2670157068063
"6585",310,-69.2670157068063
"6586",311.25,-69.2670157068063
"6587",312.5,-69.2670157068063
"6588",313.75,-69.2670157068063
"6589",315,-69.2670157068063
"6590",316.25,-69.2670157068063
"6591",317.5,-69.2670157068063
"6592",318.75,-69.2670157068063
"6593",320,-69.2670157068063
"6594",321.25,-69.2670157068063
"6595",322.5,-69.2670157068063
"6596",323.75,-69.2670157068063
"6597",325,-69.2670157068063
"6598",326.25,-69.2670157068063
"6599",327.5,-69.2670157068063
"6600",328.75,-69.2670157068063
"6601",330,-69.2670157068063
"6602",331.25,-69.2670157068063
"6603",332.5,-69.2670157068063
"6604",333.75,-69.2670157068063
"6605",335,-69.2670157068063
"6606",336.25,-69.2670157068063
"6607",337.5,-69.2670157068063
"6608",338.75,-69.2670157068063
"6609",340,-69.2670157068063
"6610",341.25,-69.2670157068063
"6611",342.5,-69.2670157068063
"6612",343.75,-69.2670157068063
"6613",345,-69.2670157068063
"6614",346.25,-69.2670157068063
"6615",347.5,-69.2670157068063
"6616",348.75,-69.2670157068063
"6617",350,-69.2670157068063
"6618",351.25,-69.2670157068063
"6619",352.5,-69.2670157068063
"6620",353.75,-69.2670157068063
"6621",355,-69.2670157068063
"6622",356.25,-69.2670157068063
"6623",357.5,-69.2670157068063
"6624",358.75,-69.2670157068063
"6625",0,-68.3246073298429
"6626",1.25,-68.3246073298429
"6627",2.5,-68.3246073298429
"6628",3.75,-68.3246073298429
"6629",5,-68.3246073298429
"6630",6.25,-68.3246073298429
"6631",7.5,-68.3246073298429
"6632",8.75,-68.3246073298429
"6633",10,-68.3246073298429
"6634",11.25,-68.3246073298429
"6635",12.5,-68.3246073298429
"6636",13.75,-68.3246073298429
"6637",15,-68.3246073298429
"6638",16.25,-68.3246073298429
"6639",17.5,-68.3246073298429
"6640",18.75,-68.3246073298429
"6641",20,-68.3246073298429
"6642",21.25,-68.3246073298429
"6643",22.5,-68.3246073298429
"6644",23.75,-68.3246073298429
"6645",25,-68.3246073298429
"6646",26.25,-68.3246073298429
"6647",27.5,-68.3246073298429
"6648",28.75,-68.3246073298429
"6649",30,-68.3246073298429
"6650",31.25,-68.3246073298429
"6651",32.5,-68.3246073298429
"6652",33.75,-68.3246073298429
"6653",35,-68.3246073298429
"6654",36.25,-68.3246073298429
"6655",37.5,-68.3246073298429
"6656",38.75,-68.3246073298429
"6657",40,-68.3246073298429
"6658",41.25,-68.3246073298429
"6659",42.5,-68.3246073298429
"6660",43.75,-68.3246073298429
"6661",45,-68.3246073298429
"6662",46.25,-68.3246073298429
"6663",47.5,-68.3246073298429
"6664",48.75,-68.3246073298429
"6665",50,-68.3246073298429
"6666",51.25,-68.3246073298429
"6667",52.5,-68.3246073298429
"6668",53.75,-68.3246073298429
"6669",55,-68.3246073298429
"6670",56.25,-68.3246073298429
"6671",57.5,-68.3246073298429
"6672",58.75,-68.3246073298429
"6673",60,-68.3246073298429
"6674",61.25,-68.3246073298429
"6675",62.5,-68.3246073298429
"6676",63.75,-68.3246073298429
"6677",65,-68.3246073298429
"6678",66.25,-68.3246073298429
"6679",67.5,-68.3246073298429
"6680",68.75,-68.3246073298429
"6681",70,-68.3246073298429
"6682",71.25,-68.3246073298429
"6683",72.5,-68.3246073298429
"6684",73.75,-68.3246073298429
"6685",75,-68.3246073298429
"6686",76.25,-68.3246073298429
"6687",77.5,-68.3246073298429
"6688",78.75,-68.3246073298429
"6689",80,-68.3246073298429
"6690",81.25,-68.3246073298429
"6691",82.5,-68.3246073298429
"6692",83.75,-68.3246073298429
"6693",85,-68.3246073298429
"6694",86.25,-68.3246073298429
"6695",87.5,-68.3246073298429
