"","","","","",""
"10123",17001.4426811652,15695.9257982563,15119.6746884615,15032.3458100246,15049.5261525724
"10124",-19826.5989856381,-19857.762022622,-19911.4568871881,-19897.0843450682,-19882.1157035509
"10125",-26392.8069764746,-28728.813926395,-30175.3217660358,-30448.7975207532,-30565.4206571857
"10126",48922.1936236618,43243.3887605836,43170.8943614159,43176.1846801059,43183.0777848224
"10127",51339.6253945784,42813.4312907787,42454.9539782348,42389.8780574488,42404.7980813497
"10128",-8107.80792575618,-8685.58891964875,-8673.11832854203,-8696.02454679691,-8685.05549432021
"10129",-15249.9355533865,-15275.9176949075,-15399.2335676925,-15526.2582551551,-15557.5938454899
"10130",48543.3956857802,41008.4572322275,40687.8458506274,40681.6526458851,40691.6271985907
"10131",-20391.8291834771,-20601.9901988655,-20714.8372660487,-20772.7104159125,-20760.6291674836
"10132",-22313.982305868,-24355.2875812917,-25288.0256402264,-25458.5320465582,-25466.1379091313
"10133",37328.9098754186,35848.409716889,35589.0957856037,35533.040319663,35539.9928968545
"10134",32565.258105619,32357.987147811,32218.746617339,32229.9712809815,32245.7991437323
"10135",42245.2250973511,41732.6932418757,41644.9016025153,41655.469550988,41672.7319132755
"10136",3034.4692092781,2542.0042679776,2447.97623361657,2463.85818231995,2482.77086859254
"10137",-10727.1391463178,-11018.1546310848,-11054.9768660978,-11039.6136024883,-11021.641961217
"10138",42460.5406453628,42348.6571477811,41985.0457919794,41987.8691668884,41999.0043701385
"10139",-9275.43424295771,-9624.58242561851,-9617.63925356774,-9610.22854634661,-9596.34752567471
"10140",-12347.1439848688,-13420.1705745549,-13675.657932674,-13712.907966848,-13706.2279798673
"10141",-13550.102878066,-14842.2375188808,-14825.4623546551,-14812.0885420767,-14800.0410628363
"10142",-5507.4504678013,-9168.59231936895,-9625.39473959303,-9633.81315946995,-9617.39110916434
"10143",40753.6952382238,38390.8954385809,38052.76298672,37939.5967928787,37935.4738808159
"10144",-18013.1871346629,-19026.3479034173,-19177.9956450356,-19237.9595043469,-19229.0762585977
"10145",-13365.4028109596,-14171.5305645831,-14164.9201146446,-14167.1271069461,-14176.5679986589
"10146",49807.7569860172,41149.0582638023,40808.8547128356,40818.8086086112,40836.7221633365
"10147",37235.6836263095,36588.1180571368,36500.7121785323,36512.9364667326,36527.9291664861
"10148",-8884.15414108338,-9863.52449291018,-9846.5719603277,-9863.53330469125,-9849.90110344326
"10149",2365.94273023529,332.001861952543,339.568691718899,338.396367244477,352.81821901077
"10150",-12385.4152893413,-14330.5812080013,-14325.4315478535,-14306.8865062274,-14301.5595399604
"10151",35211.1715085064,33814.9557230509,33712.5698385038,33610.1092029947,33574.9176174762
"10152",-16685.8400556421,-19196.1302261896,-19376.6308795672,-19461.1025525375,-19478.7487490456
"10153",45676.273038764,44988.9190925728,44714.1440363181,44555.2714334715,44571.2205452164
"10154",-8795.92572468733,-9955.23765315858,-10002.4024921066,-9997.23632105274,-9988.76333208156
"10155",40851.5330373225,38622.284756068,38307.9577292373,38194.3168850838,38189.8590282593
"10156",32725.6484090794,31785.7365384174,31722.0869407486,31728.2267552235,31720.4832213193
"10157",-8757.04992803216,-9482.48906640328,-9496.16985592937,-9455.67790687944,-9442.88870371772
"10158",-21212.2868452121,-23866.5395633803,-23857.2572317053,-23926.0067862229,-23916.2310934443
"10159",-8873.35702370868,-13082.782430021,-13415.6515153951,-13428.1613251583,-13431.0262972474
"10160",-16170.5815765268,-19887.6850928892,-20018.6730893993,-20012.0987306809,-20009.9247038487
"10161",-6704.6298783661,-8590.5775769478,-8653.25230227976,-8692.71679386556,-8676.28873652162
"10162",-7010.41843803979,-13330.251255383,-13342.7283810133,-13385.4325689907,-13371.6747466162
"10163",41326.0003286895,41162.1530748416,40995.1935058537,40957.9978843724,40929.1395040843
"10164",42990.3411035215,42641.7411534981,42563.0671227913,42507.9668994397,42493.0909907134
"10165",-21920.6181374311,-23805.1350481832,-23821.88637678,-23811.6557545753,-23801.8537110103
"10166",-7292.40977559602,-9410.3023272434,-9527.78555784771,-9532.86513288414,-9514.01209589747
"10167",3005.16194008953,-438.311366327009,-576.111904934136,-615.714834180009,-616.920070407659
"10168",-4690.86889501209,-5519.27304752636,-5615.45798010694,-5598.04504457889,-5578.3773714393
"10169",-12584.0668988006,-13911.6398888081,-14060.7945246521,-14076.9217116574,-14073.3601007588
"10170",9879.01233379965,8716.35832691758,8697.98151422797,8690.02054904664,8700.81318348228
"10171",-23512.1535152289,-24271.499883414,-24424.7753011677,-24443.4370921774,-24424.4861770603
"10172",-15622.468866941,-17402.9874992363,-17436.4603597925,-17429.7086446784,-17423.0978960451
"10173",-16994.7175079379,-17161.8110433577,-17144.2825187345,-17157.6137615137,-17162.7267471938
"10174",-19781.4507849728,-22327.9816036657,-22327.6603186243,-22428.7239935284,-22411.0368599941
"10175",-6445.51975046933,-16056.663276458,-16479.1325460802,-16640.148941454,-16643.3980931088
"10176",-10820.2643142251,-10818.74388844,-10800.5366520893,-10789.7494298071,-10771.0979835784
"10177",36428.1625228446,35445.8095233982,35446.5439115544,35339.2168586197,35305.5605454277
"10178",40819.2832820332,38371.422603649,38078.2764148924,37958.0777997096,37943.1755276555
"10179",12470.3113609862,9483.72722008044,8695.82998480746,8706.5680230319,8685.76135212158
"10180",40805.9744566683,38448.7471218618,38079.8649308891,37976.7044145487,37974.2466734476
"10181",2142.18361635282,1070.6275988288,1072.73991578684,1077.44735704024,1093.59212040241
"10182",40843.4386564177,38485.560116568,38192.9614332306,38072.7243354718,38059.0931538047
"10183",481.31410239319,-2249.93879175279,-2567.38988797566,-2694.02914556513,-2688.20242810711
"10184",-14347.3699459709,-15381.5259592762,-15367.1114452331,-15350.5684115899,-15334.999202587
"10185",48283.5826277705,39068.4148909643,38798.2437837451,38815.1090794065,38825.1495731343
"10186",42303.6348354904,42181.9890649667,41937.7048939043,41936.3686198141,41951.1520756906
"10187",31317.8923007297,30808.895905055,30768.1347718186,30774.9080254518,30789.8654293543
"10188",-15759.9983221042,-15994.3428831973,-16144.9729423265,-16135.9774853318,-16118.6387933822
"10189",-10208.8976946952,-10485.6568534936,-10515.0968577451,-10517.3203525735,-10498.6552719837
"10190",29062.6629155278,27947.9125169795,27809.1563368274,27796.741786009,27798.6088882879
"10191",27136.9410392868,25807.5098310824,25581.274372904,25584.5207895153,25495.2061825707
"10192",-11504.744464113,-15279.5404482053,-15317.3624029975,-15303.8234333677,-15288.7628574169
"10193",-24993.3882880464,-26551.9527489839,-26654.650529096,-26688.7349010787,-26682.2653400922
"10194",-5002.66285198862,-8380.48317767001,-8634.72535954401,-8635.18530704351,-8682.13459195323
"10195",42579.3012145253,42275.7206344367,42135.2606690073,42118.2352317292,42115.0221375426
"10196",552.738083486095,-1943.94066973637,-2028.7226418363,-2062.55505182428,-2071.98450389821
"10197",49551.343811664,40529.9196156322,40083.3213817324,40080.9432385116,40099.8006976095
"10198",-13317.9254293153,-14372.7457936453,-14438.5581296923,-14449.5802102224,-14433.2286898535
"10199",-12410.3690629617,-18023.2426462646,-18396.3225463554,-18396.4525855416,-18386.8151938991
"10200",47375.3457039365,44800.1821518816,44701.8537197811,44715.5485140922,44732.1586612664
"10201",49873.0691558759,40589.2963245851,40103.9054490695,40097.9353703648,40116.1774393555
"10202",40198.453304895,39142.8031878672,39078.847332878,38974.4672209815,38933.8855647683
"10203",-12995.1213465603,-14079.408914545,-14186.6480590795,-14204.361673949,-14199.5675823044
"10204",12641.0791730769,12317.1474228083,12202.7706983101,12175.6915491794,12168.2063872911
"10205",-6089.82436608627,-8089.44200672661,-8083.51983137743,-8087.35691085853,-8081.80634621332
"10206",38496.8949114829,35242.3289140903,35227.2989396531,35134.7083927405,35125.1458739388
"10207",41424.5980521134,39015.791729728,38702.5226320987,38635.5954046842,38646.2477099052
"10208",40916.8568690404,38502.4698656498,38248.8261549165,38120.0293663017,38097.5282504405
"10209",-1517.89857426634,-1722.5698301816,-1773.99700532826,-1760.64704509744,-1742.21383877625
"10210",-15601.0340373814,-16553.6938317454,-16585.3672121646,-16575.5792123565,-16557.7908792579
"10211",29091.6582276126,24186.1512105659,23623.7588058588,23500.4713318936,23433.9394644132
"10212",-8509.54701856791,-8903.90261068288,-8933.1253848846,-8915.90844627078,-8905.22874438253
"10213",42115.1479237826,42118.2048530139,41865.8376539972,41847.9707082318,41858.8018802783
"10214",-13585.551097607,-14163.3935748093,-14147.9382303236,-14167.3782927016,-14187.0221396054
"10215",49279.5371011705,40319.4361664805,40039.1672700029,40053.6834911995,40069.1886287638
"10216",40847.554250858,38354.4719160622,38122.6916377032,37996.7773286653,37970.4324835957
"10217",-17777.8226306945,-18049.3493889022,-18274.692495155,-18286.5698559793,-18271.9555876679
"10218",43028.2035556013,43013.4425071719,42983.2852335126,42963.7699422641,42920.8122166423
"10219",37984.9433621613,37120.1727172572,37119.3248116983,37129.4591016714,37145.6405650381
"10220",25986.496250064,21964.3789278362,21928.5564751296,21935.5592534793,21953.1470778522
"10221",45397.9230000476,44448.516284407,44369.8845654099,44254.5944519688,44250.2939120636
"10222",35950.2503506773,35548.0790478314,35555.4900999886,35553.2841147657,35568.1744456922
"10223",-8386.16088335771,-14145.3685246698,-14187.5664701867,-14245.5056309085,-14237.2501144433
"10224",-23192.1257652183,-28334.9436497553,-28551.968151456,-28591.8531022854,-28573.9645173823
"10225",-10626.2282381912,-12407.3568171936,-12407.5035207299,-12424.2126785389,-12408.9079683823
"10226",-11336.2930934644,-20844.366901484,-21416.2208765535,-21581.6984876849,-21583.436076379
"10227",-5580.38678563512,-7065.47793016929,-7067.23273513754,-7073.15283844747,-7085.89235214967
"10228",38006.5160962231,37860.3843638476,37867.0122613209,37880.7270158764,37894.2188760592
"10229",35682.9815277735,35205.1418979631,34882.3698541671,34871.6025927899,34872.9507223194
"10230",-23051.997474049,-25517.2406675975,-25749.3987179512,-25737.4798572522,-25727.4861007781
"10231",-17756.6510687279,-21359.8356774287,-21506.7207393554,-21629.7970177388,-21661.6158922134
"10232",-5763.87412720452,-6171.762037494,-6241.20572327067,-6478.24246293105,-6476.46181418611
"10233",-9522.46683585663,-11356.9985969017,-11366.5060416721,-11383.1159210705,-11378.3445337125
"10234",22567.2542475953,18121.9929605867,17757.4529978307,17654.7779733475,17630.0185987017
"10235",-8793.48946593373,-12932.6402860134,-12989.1341297846,-12972.4444044224,-12954.7932493635
"10236",-12342.4918885577,-14342.6791160767,-14537.0431043609,-14519.0380113161,-14501.9403807077
"10237",29873.9762838145,27672.9717134806,27684.6896319358,27667.6309093165,27648.5718917579
"10238",51138.5145003455,42194.6344110399,41750.3270097234,41700.8138431381,41717.3225701749
"10239",39963.400589745,37035.4664055848,36882.4043845026,36774.0253741872,36739.3787747837
"10240",25957.4724223548,23881.6303872389,23639.6537946421,23610.4637905681,23445.1677162882
"10241",-15199.66245468,-15382.0498672355,-15561.8772351946,-15549.885369762,-15532.1646847417
"10242",50655.9508654774,49047.9294379677,49036.5533344282,49047.4942504333,49066.3694795317
"10243",30478.3911107783,30185.525595866,30188.5815980988,30197.5529772567,30203.0163787513
"10244",45515.271174962,45490.9315133867,45155.5659563906,45149.0255263224,45162.3720420419
"10245",45775.9121701371,38933.9908660717,38474.9883057962,38485.9449603125,38502.8204826971
"10246",-20463.1051427427,-24494.2093927387,-24652.7530763435,-24646.7560376753,-24631.4633971032
"10247",-8888.08084814712,-10353.3958413852,-10410.46189858,-10452.9030723635,-10435.8580194902
"10248",30442.0292357126,29753.0990243241,29598.2438913216,29611.4621869812,29618.7928186679
"10249",-12009.703812142,-12309.9034130146,-12369.5522382941,-12515.8788747938,-12509.4463251494
"10250",-19564.9194164201,-20315.3459096423,-20318.2630470304,-20299.8381400266,-20287.6221362994
"10251",-12716.6910553575,-14950.2218282352,-14942.0713497238,-14988.771531274,-14980.8004666771
"10252",51075.5790093672,42030.1429360728,41577.077806083,41519.6683021721,41535.6991538976
"10253",37105.1464974656,35649.5865521743,35508.5064038616,35293.5152103352,35251.7075490872
"10254",-9249.57860508159,-9677.35635665435,-9686.32940344139,-9678.32586662115,-9663.75637548334
"10255",45145.0461801716,44800.7546982876,44794.573424888,44782.6174617433,44782.8444681628
"10256",33214.536985307,33175.0300742617,33157.4148238592,33139.7756635559,33149.9040234819
"10257",40479.2740405263,38275.1379447089,37810.3897513814,37729.8513644141,37739.8038732698
"10258",38546.7677505913,38436.9083991776,38252.3701117411,38254.9432258266,38263.4544824447
"10259",-8538.26540758101,-9315.92859597255,-9300.28571972726,-9293.4289188168,-9280.24157630647
"10260",-2723.06000451145,-6511.65696282115,-6769.3127091626,-6780.72215482241,-6786.85964213243
"10261",44384.6904249452,43329.3036139151,43291.219651807,43275.1386282045,43241.7264183115
"10262",37343.0090964256,37165.3146290225,37157.0650483456,37172.8076700335,37181.005599733
"10263",10780.2744349768,10572.467329084,10336.8556867102,10315.8203840547,10334.3850535698
"10264",7294.04524628995,5149.10423235905,4569.15539851459,4555.19013849664,4567.68786197834
"10265",-9776.20620501927,-10140.0640205839,-10133.5571394621,-10144.6067604347,-10146.864667526
"10266",13027.3668062934,12564.8509648421,12431.1035104007,12437.1445808007,12450.9074527751
"10267",-7402.21511854777,-9777.04414445447,-9899.01736875699,-9944.38765450136,-9952.1087034088
"10268",-23095.7950687473,-24942.4493226847,-25045.4157338705,-25238.8810076755,-25244.7254100899
"10269",-8243.94538462053,-10875.9996973779,-10957.3317639499,-10983.6506111797,-10979.4179049138
"10270",-19551.333402615,-19541.1111024999,-20175.6763043102,-20285.5613982073,-20298.8963000941
"10271",-7444.41775201666,-8188.0083621581,-8207.41555200186,-8202.07998837108,-8185.27550652719
"10272",44390.633030586,42617.9929382473,42574.6530951141,42589.0008991974,42604.2823253157
"10273",-7991.85269506296,-9329.68365041919,-9411.12897500276,-9394.00084880601,-9391.75280076347
"10274",-21392.240058257,-22796.4934891371,-22820.8002449755,-22806.4566613562,-22790.7127747436
"10275",-15978.5056009191,-19386.5684377637,-19432.7899520521,-19439.9812116163,-19421.7126154542
"10276",40036.1023254672,39560.8672693121,39575.7852893449,39593.2180143257,39607.3848315791
"10277",-17377.5415161841,-21092.7858863604,-21253.8646327052,-21281.2061675122,-21273.8583065172
"10278",21334.3654933452,18414.7041166398,18107.7093019614,18111.9543787788,18053.3181167167
"10279",-17600.7341974996,-20482.4914191529,-20568.1589020144,-20587.9375462358,-20582.7325454381
"10280",-12967.8208363323,-14193.3437648371,-14319.9102771201,-14335.6956615268,-14334.3812054717
"10281",40479.4595301408,37802.3165652277,37563.4106676194,37449.935540551,37416.1186958672
"10282",-8034.50974886902,-8170.18014689757,-8218.0127996262,-8246.47429806504,-8229.69180589232
"10283",24856.4846201758,24256.2625425283,24074.1242981152,24084.4545526665,24093.9972718572
"10284",-6492.13031480065,-8182.84220524245,-8169.44676281781,-8165.73803242836,-8156.0039466045
"10285",12770.4209399673,12612.1737107524,12488.8782095825,12452.8001301684,12469.2954744573
"10286",-12294.8683492897,-13104.3985134702,-13366.5447630773,-13453.9080616441,-13442.2812606804
"10287",43447.8236972086,43124.58590861,42605.3377967989,42609.174612919,42590.0773842511
"10288",-13378.0575005099,-13416.0907243804,-13451.496137605,-13463.4982774193,-13448.8215603925
"10289",8479.98148233606,5647.00797398438,5465.63355386047,5386.93237455433,5396.13450985199
"10290",46286.9556230464,42414.9614940315,42358.4688197683,42356.0738135544,42345.6159566571
"10291",-8024.33153450096,-9614.22316916065,-9657.41818069832,-9667.63994895276,-9649.93957733442
"10292",24274.7870275485,21566.5055286784,21305.0777898833,21314.7975887401,21198.8204140726
"10293",-10166.913255359,-10666.056791959,-10720.079561114,-10716.8840763493,-10706.3022378656
"10294",40961.9901115403,39322.1992379458,39275.6075993327,39241.6915103157,39255.6306976484
