"","V1","V2","V3","V4","V5"
"result.283",-69247.6578861846,-69092.7902665155,-69400.3405271579,-69274.9897791397,-69144.9194993056
"result.284",-70737.0309222217,-70566.3917761405,-71151.6987671776,-71020.1751449492,-70937.7007732183
"result.285",-72277.2941557438,-72117.6881468539,-72384.3938455552,-72248.077544491,-72120.135602445
"result.286",-71733.2226073519,-71782.7901257289,-72199.3417076821,-72050.5701958891,-71910.0447198141
"result.287",-74488.0664920248,-74441.5359086742,-74619.1212289827,-74443.7344577723,-74271.5560352086
"result.288",-76936.4810094509,-77085.9459118379,-77269.0183994512,-77101.5513155077,-76937.5440186835
"result.289",-75974.6873100173,-75758.9311949902,-75972.124895406,-75859.5588513979,-75700.6987257069
"result.290",-76993.6683003169,-76823.8157342972,-77001.0575835099,-76944.2043794322,-76794.8663274502
"result.291",-78773.9676319036,-78762.1109946414,-79010.6918966153,-78849.7341355369,-78697.2815302093
"result.292",-75252.7851919312,-75189.2927087477,-75433.7738504896,-75307.1211152837,-75169.9160093657
"result.293",-73030.9164856795,-72945.9593818366,-73261.0484841974,-73104.9058063312,-72956.0123236189
"result.294",-73499.3886248812,-73369.1819976305,-73479.4374040438,-73361.9293168638,-73225.2514153922
"result.295",-72688.2449185339,-72491.1918017209,-72759.6830926934,-72683.7865427473,-72580.9990349555
"result.296",-71956.3910413616,-71776.2277824024,-72124.1877834417,-71985.0394795328,-71879.7702493867
"result.297",-69851.4515332221,-69660.4649915115,-70114.8420932686,-69982.7588149637,-69893.8523317187
"result.298",-69862.0536757212,-69703.150582442,-70035.8731921894,-69897.9009098119,-69824.9038830394
"result.299",-69289.2595522123,-69123.6390606097,-69509.1935574023,-69360.6237580985,-69227.6529098232
"result.300",-67683.9085326293,-67492.7047838617,-67830.9538955563,-67715.426784773,-67608.0485826925
"result.301",-64897.3381975977,-64726.6028306164,-65102.8891685478,-64983.7332592823,-64899.650145321
"result.302",-63589.743350998,-63455.3613343491,-64064.9322189894,-63908.8750228626,-63830.3246228258
"result.303",-63732.5290116627,-63785.4336152017,-64438.4279088102,-64273.8915764875,-64235.6807160519
"result.304",-63902.5768865767,-64162.737988052,-64771.9450239426,-64595.0585710029,-64534.387059995
"result.305",-64896.5668060365,-65156.4922441083,-65742.2170067956,-65548.504853144,-65465.3487535314
"result.306",-64844.74919465,-65079.0816567737,-65650.3533102385,-65483.9236733235,-65401.6803571373
"result.307",-56542.5425620024,-56756.0794624292,-57506.5751256037,-57362.6919293512,-57292.8545877446
"result.308",-64772.637992144,-65016.0432016465,-65898.6449454748,-65743.7430415661,-65730.6276337631
"result.309",-65045.2297858654,-65213.4340445692,-65938.8511217606,-65765.4355223815,-65691.3060709427
"result.310",-65179.0761635309,-65336.3166660155,-65942.0133327155,-65773.797467831,-65675.4949748555
"result.311",-63827.6719459062,-63897.9952763784,-64555.7338122172,-64394.5565220088,-64356.0499470256
"result.312",-63278.9305279187,-63149.4582920999,-63755.5031082217,-63571.9889868884,-63508.6510174877
"result.313",-64900.1049817536,-64717.7429440911,-65047.4474059676,-64945.4144048117,-64852.5108644105
"result.314",-67282.7428642271,-67089.87075633,-67321.0069728423,-67197.7366954007,-67090.2188327298
"result.315",-69121.1725624355,-68957.9767864048,-69374.9953780258,-69213.0180160966,-69116.8896800942
"result.316",-70116.6551601048,-69956.9349829375,-70339.6794562395,-70198.8817836367,-70119.5149856842
"result.317",-70663.513195312,-70460.5864313793,-70784.2662164636,-70682.0729526029,-70568.1638371204
"result.318",-71447.5716173019,-71265.5066694903,-71552.8046292659,-71401.4643898846,-71293.8394513618
"result.319",-73500.8056835244,-73291.5057136585,-73610.4855407292,-73560.5091439716,-73438.8460386428
"result.320",-73643.9526843587,-73474.0384361725,-73624.8221482379,-73523.8767353744,-73396.7429961521
"result.321",-74839.8889938207,-74725.7280787271,-74945.9597734742,-74836.0227641071,-74660.9828182965
"result.322",-75198.6562542792,-75309.7538496253,-75485.8794553015,-75302.2324320471,-75171.0818559453
"result.323",-78359.1419863963,-78321.9914045027,-78585.5133210965,-78406.8542227801,-78241.2389622425
"result.324",-76930.9353567145,-76734.29879423,-76975.5422399624,-76914.6741591045,-76751.8338216217
"result.325",-77712.2167666284,-77556.95364558,-77855.8348056898,-77819.0674250456,-77651.7427924874
"result.326",-79697.9183447955,-79575.9114749094,-79721.8762273695,-79558.3661231461,-79434.3409423996
"result.327",-76285.3519174164,-76300.0381389685,-76431.0338037899,-76289.7629846277,-76127.7579976082
"result.328",-75558.5211238945,-75425.1934623154,-75627.0024200463,-75464.8248869497,-75325.3653424399
"result.329",-75722.8756162986,-75530.7330616526,-75657.9532069635,-75523.1293218837,-75360.4176341089
"result.330",-75067.3512401169,-74855.9803158116,-75075.6639398976,-74949.1003855754,-74820.0005751403
"result.331",-74070.2786117906,-73861.3738378714,-73998.4500944148,-73875.6437684675,-73736.7894735798
"result.332",-72563.0448506023,-72354.0276474987,-72605.8875431546,-72509.9461264634,-72390.3582450875
"result.333",-71610.0850997403,-71411.688414808,-71719.5147973774,-71580.789046078,-71489.9575701259
"result.334",-71642.6803831723,-71465.6464358224,-71738.5599659407,-71604.6841504906,-71482.6453820422
"result.335",-71077.1081207826,-70898.1264325704,-71149.0640436627,-71012.994363761,-70932.4289635335
"result.336",-68370.4382322648,-68172.3519348511,-68360.2039376655,-68283.7347335833,-68175.4561753089
"result.337",-66213.1833204801,-66035.3290806171,-66303.4737738004,-66200.9767612927,-66079.5213895286
"result.338",-65287.568851125,-65145.7969367285,-65539.2041877282,-65395.6552051467,-65339.8286079283
"result.339",-64946.1651350663,-64916.408289831,-65441.3032431695,-65265.341655871,-65237.9594455136
"result.340",-65385.0127644707,-65507.0064538588,-66018.670690281,-65831.4526129616,-65738.7280477969
"result.341",-66047.2955228381,-66145.309083415,-66836.7728937519,-66671.6437287468,-66574.4928847853
"result.342",-66505.3503698254,-66637.4255819295,-67108.5064683918,-66941.2068361605,-66879.000710947
"result.343",-57828.89131454,-57977.7181741272,-58607.9674071685,-58438.1385848597,-58370.453404076
"result.344",-66148.692454174,-66281.0768857132,-66962.9246673957,-66793.275908031,-66752.5744907523
"result.345",-66023.1051601296,-66222.7589023857,-66806.1317098542,-66629.2565704641,-66516.6348750952
"result.346",-66657.8295140213,-66681.1693240214,-67194.1201573757,-67037.0432136554,-66923.9178596692
"result.347",-65305.034366796,-65369.6950709358,-65971.7686671519,-65795.1930728127,-65701.1756569292
"result.348",-64972.0471187193,-64805.1721214452,-65366.1936387992,-65221.9460037393,-65198.496793314
"result.349",-65942.5441990848,-65774.6245102559,-66055.3036715302,-65952.4390487902,-65852.5084141489
"result.350",-67923.9021417408,-67724.1155480934,-67907.351248441,-67864.6783026687,-67724.3286500164
"result.351",-69635.6402929697,-69445.8209967688,-69763.6979964678,-69653.2260668531,-69522.2843831012
"result.352",-71862.4430450294,-71686.4913376249,-72038.7411383069,-71911.1800402157,-71774.6952003347
"result.353",-72395.1183621748,-72195.4834735413,-72532.4966551173,-72402.577056231,-72280.2925338547
"result.354",-72511.8179162075,-72321.0694116447,-72582.6446040251,-72505.2359878353,-72410.3146478826
"result.355",-73555.4770674964,-73341.8042430479,-73640.2386204259,-73511.9969652936,-73448.0945471775
"result.356",-74932.40693535,-74740.625571355,-74979.986206242,-74867.4192281674,-74696.2578303288
"result.357",-74547.230999311,-74379.0427710698,-74572.9761299714,-74491.5888404523,-74361.1091319167
"result.358",-75816.2966161345,-75665.181755156,-75847.6558080426,-75709.1730102687,-75579.9611011458
"result.359",-77147.7355018228,-77003.11010099,-77146.9078506389,-76968.6368807547,-76810.1334847375
"result.360",-79743.0228156192,-79639.709572222,-79964.8511771671,-79821.7149015879,-79642.566959322
"result.361",-78093.0874883311,-77939.4348889402,-78141.6546270762,-78052.2284349705,-77914.643799959
"result.362",-79231.4990871787,-79076.5613971573,-79267.9979186316,-79187.2714025903,-79030.6180390699
"result.363",-81586.3639224668,-81405.0337906588,-81544.3019473271,-81406.2786472745,-81209.6177728277
"result.364",-78025.072256539,-77903.7534813004,-78055.891561039,-77897.7469872422,-77762.0413272225
"result.365",-76344.1700029033,-76224.4753916877,-76443.9244810686,-76269.2670750321,-76120.7120072061
"result.366",-76503.5753625098,-76312.2885701171,-76440.3321896694,-76290.3892879757,-76115.4999582511
"result.367",-76684.5365789573,-76483.1534923793,-76617.6955779038,-76463.0593307373,-76305.9516056247
"result.368",-76440.874871088,-76230.577479231,-76375.5712431647,-76234.4488016105,-76100.305241596
"result.369",-74722.3405916169,-74511.8810947442,-74708.9048920817,-74627.8803017502,-74527.387856824
"result.370",-74205.6083390178,-74006.3227895504,-74184.4464506842,-74067.6424171178,-73929.3907772575
"result.371",-73051.3640136446,-72850.8411664026,-73111.8988726071,-72995.9844582991,-72878.7043521853
"result.372",-72944.301113055,-72752.9330780718,-72886.4707845862,-72787.265315299,-72669.1420016769
"result.373",-71474.9139845046,-71286.6469668691,-71544.1760338702,-71400.8050310216,-71305.8572009146
"result.374",-69262.8366878962,-69081.7861659865,-69199.3826333394,-69083.8972554912,-68973.5665606495
"result.375",-67626.29920097,-67433.6522641745,-67706.732807987,-67602.9043177654,-67504.4294483285
"result.376",-66834.9149564404,-66676.9823612224,-67135.8783700624,-66999.386302512,-66909.3881931363
"result.377",-66808.5325908359,-66713.6476233424,-67174.5412090063,-67008.0628126675,-66966.0626961645
"result.378",-66744.5657136952,-66724.4119480284,-67360.4720788623,-67177.6247132625,-67109.9646112111
"result.379",-67287.5725504519,-67441.7486988413,-67962.3082291533,-67785.3132116629,-67727.3052593276
"result.380",-68152.3124390517,-68172.7986750413,-68502.2886499165,-68308.6270856669,-68211.190080395
"result.381",-59121.8798999065,-59216.8620672011,-59782.1582313915,-59633.4216955141,-59570.5292282835
"result.382",-67680.0693282,-67673.0122520676,-68298.9547821363,-68126.5994650754,-68110.0193281164
"result.383",-67287.8788412389,-67352.802357581,-67815.3394345808,-67635.5560501849,-67555.2627870279
"result.384",-67396.9533164923,-67390.0241793348,-67932.1940792946,-67794.670303153,-67700.3375548107
"result.385",-66774.5287121793,-66738.9984703922,-67316.380771519,-67188.2614246146,-67094.5304134978
"result.386",-66629.0741322398,-66457.8202570593,-67010.4734221974,-66862.2785257526,-66759.12013487
"result.387",-67137.6753922729,-66941.3752103409,-67211.3072981214,-67110.0687202315,-67010.5915175464
"result.388",-68591.1741290702,-68408.0923738922,-68484.0308754833,-68451.2150158676,-68360.7488072758
"result.389",-70499.67872482,-70303.9382665771,-70589.862528749,-70469.0794441349,-70367.422053099
"result.390",-72648.1878003649,-72460.9435994735,-72762.5453299162,-72628.6411707335,-72521.7116269702
"result.391",-73678.8212182851,-73487.0038862393,-73712.5616048776,-73630.9611478668,-73474.5437011875
"result.392",-73192.8046165382,-73004.0897082795,-73209.7736744044,-73145.744930226,-73051.5362592005
"result.393",-74910.1813491588,-74710.9947944493,-74810.1396533254,-74749.3075205201,-74618.4240035187
"result.394",-76008.8762379095,-75805.7499855234,-75956.0398855752,-75844.680444106,-75712.1502501392
"result.395",-76498.1773956469,-76319.5638521274,-76403.9471026263,-76249.2971311194,-76076.4438793993
"result.396",-76817.5371320107,-76635.7236711947,-76730.3000492026,-76606.6658658454,-76459.9929704509
"result.397",-77570.9048585218,-77382.6260793959,-77514.2015749265,-77338.0394402804,-77186.5415434265
"result.398",-78467.0240505938,-78327.4252857964,-78460.4428335129,-78322.3632119941,-78154.9499751787
"result.399",-80580.3921167953,-80422.37970669,-80663.6697398678,-80547.6110676815,-80355.5751905965
"result.400",-78840.105903681,-78817.4633684349,-78952.5417199944,-78856.3614605792,-78723.0254625934
"result.401",-79819.4161250329,-79688.5562529267,-79846.0923480999,-79760.4028313423,-79618.1628319921
"result.402",-82447.5827074159,-82228.5043098979,-82453.311625914,-82320.5241890353,-82163.5110953462
"result.403",-80485.6455163515,-80283.3755378853,-80366.1783079505,-80206.6088462265,-80086.5996544947
"result.404",-78415.1125102374,-78232.7593468471,-78416.4019897685,-78322.6457047898,-78163.8409028201
"result.405",-77812.0620088961,-77605.5716859466,-77678.3639523482,-77534.8674581244,-77378.7372394856
"result.406",-77747.4950963134,-77528.8328123548,-77659.8990971333,-77516.9207993745,-77357.5872244286
"result.407",-77555.1889905663,-77338.0047976281,-77478.9194287408,-77368.5707337788,-77209.4266377269
"result.408",-76616.2742557413,-76408.6034618855,-76504.1749191362,-76369.7898968949,-76217.7860255077
"result.409",-75269.2454451577,-75078.5971183432,-75183.1738470826,-75079.6630437195,-74997.532852394
"result.410",-75525.7290208012,-75350.1091406894,-75519.948673443,-75401.4096650939,-75259.1079876665
"result.411",-74370.9691123618,-74169.577592574,-74424.3126502381,-74324.2972556545,-74199.3481856756
"result.412",-73485.4331907177,-73257.1589156741,-73420.8405109981,-73304.6287696454,-73205.1956179953
"result.413",-71815.7505746544,-71620.7055811282,-71833.5151236212,-71719.1110723095,-71641.1134059932
"result.414",-69956.6059597277,-69767.8817041877,-69913.7738409985,-69777.7509813934,-69659.963116666
"result.415",-68553.5291178409,-68367.6078046697,-68706.9923952745,-68616.7226024246,-68537.161269547
"result.416",-68362.9362008242,-68223.879323239,-68641.5422933943,-68502.3931041818,-68447.0772913647
"result.417",-67653.7198515264,-67576.3687263059,-68066.7614109174,-67908.063465577,-67804.2923132951
"result.418",-67951.4283948499,-67930.7110275682,-68456.3449853977,-68296.2634701943,-68213.4485240267
"result.419",-68789.3577587017,-68734.7070585839,-69217.6198311937,-69032.2404022769,-68921.4283277141
"result.420",-69351.2801866041,-69365.7323482837,-69712.1342323349,-69527.953048097,-69415.7004186929
"result.421",-60406.0558564737,-60385.2128362566,-60852.0648108851,-60712.0770321864,-60687.1969820201
"result.422",-69198.6105966918,-69181.2415515779,-69600.9649162527,-69446.2862543123,-69323.8864474212
"result.423",-68705.3539707008,-68741.58630776,-69243.7012627379,-69077.4915461462,-68982.2628253782
"result.424",-68619.9830906719,-68607.4925645185,-69064.4843967004,-68892.0007269025,-68849.9128976617
"result.425",-68476.9409332631,-68430.0754364796,-68866.9147744623,-68701.3581434777,-68649.5309808553
"result.426",-67775.2437569351,-67582.9633188568,-68084.5897729034,-67966.9127745028,-67943.375793925
"result.427",-68476.0376414443,-68302.7060120623,-68505.9036348857,-68390.9454319966,-68272.4336548942
"result.428",-69342.6374888117,-69173.3148096142,-69356.5036225676,-69288.6897155796,-69187.1511944173
"result.429",-71142.642350367,-70963.8303588456,-71176.1013373305,-71072.2827226974,-70963.4903656274
"result.430",-73754.6942968214,-73566.5006283248,-73774.7636653996,-73626.9134340129,-73504.0497365739
"result.431",-75185.0933586168,-74976.9738181469,-75092.5891114442,-74995.0693659356,-74882.6220380769
"result.432",-75056.6198076342,-74850.5278947137,-75020.6564363658,-74897.3936320926,-74806.3966826073
"result.433",-76142.3615816228,-75979.52870034,-76059.4854201258,-75973.2343423008,-75867.7267546041
"result.434",-76772.0296280405,-76553.2111601668,-76722.8206185094,-76615.7215347763,-76487.4799871864
"result.435",-77180.5768685821,-76959.2982823053,-77061.4597335573,-76954.3821710461,-76804.5382095162
"result.436",-77881.0730851628,-77687.859802251,-77678.2443643598,-77508.833220942,-77337.093083921
"result.437",-77912.9359622986,-77743.5956331878,-77771.1171839126,-77615.3867470382,-77432.5069315072
"result.438",-77885.6528288992,-77710.5301767943,-77980.1097547322,-77859.1585315166,-77711.6389436567
"result.439",-78486.8187461388,-78364.2906433363,-78457.6842852741,-78302.3021555031,-78167.9984298887
"result.440",-82093.3003856367,-81859.9527721701,-82018.4166777082,-81889.0114924744,-81704.8453480122
"result.441",-80265.4807387244,-80234.3851403223,-80295.5460493527,-80201.5800840582,-80049.0530574379
